stu_no,q1_accuracy,q1_score_pct,q1_avg_time_sec,q1_easy_accuracy,q1_medium_accuracy,q1_hard_accuracy,q1_slow_wrong_ratio,q1_fast_wrong_ratio,q1_num_topics_below_50pct,q1_weakest_topic_score,q1_topic_Algorithm_Design,q1_topic_Arrays,q1_topic_Code_Tracing,q1_topic_Conditional_Statements,q1_topic_Data_Types,q1_topic_Debugging,q1_topic_Expressions,q1_topic_Flowcharts_and_Algorithms,q1_topic_Functions,q1_topic_Input_and_Output,q1_topic_Loops,q1_topic_Nested_Loops,q1_topic_Operators,q1_topic_Strings,q1_topic_Variables_and_Identifiers,final_mark,final_grade,passed,risk_label
STU0952,0.8333,83.33,42.97,0.9,0.8333,0.75,0.1333,0.0,0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6667,0.5,78,A-,1,Low
STU0953,0.6333,63.33,45.9,0.9,0.3333,0.75,0.2667,0.0,3,0.0,0.0,0.6667,0.5,0.5,0.5,0.5,1.0,0.0,0.6667,1.0,1.0,1.0,0.0,0.6667,1.0,56,C+,1,Medium
STU0954,0.3667,36.67,57.43,0.5,0.4167,0.125,0.3,0.0,6,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.6667,1.0,0.0,0.5,0.5,0.6667,0.5,56,C+,1,Medium
STU0955,0.5,50.0,51.67,0.5,0.5833,0.375,0.3333,0.0,7,0.0,0.0,0.3333,1.0,1.0,0.0,0.5,0.0,1.0,0.3333,0.0,1.0,0.0,0.5,0.6667,0.5,57,C+,1,Medium
STU0956,0.5667,56.67,46.73,0.6,0.6667,0.375,0.2667,0.0,4,0.0,0.0,0.6667,1.0,0.0,0.5,0.5,1.0,1.0,0.3333,1.0,0.6667,0.0,1.0,0.6667,0.5,67,B,1,Low
STU0957,0.1667,16.67,71.83,0.3,0.0833,0.125,0.5,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.3333,0.0,0.3333,0.0,0.0,0.0,0.5,38,D,0,High
STU0958,0.9667,96.67,36.47,1.0,1.0,0.875,0.0333,0.0,0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90,A+,1,Low
STU0959,0.5333,53.33,46.57,0.7,0.5,0.375,0.3,0.0,5,0.0,1.0,0.3333,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.3333,0.5,1.0,0.6667,0.0,55,C+,1,Medium
STU0960,0.9,90.0,43.67,1.0,0.8333,0.875,0.1,0.0,0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,90,A+,1,Low
STU0961,0.6,60.0,47.6,0.9,0.5833,0.25,0.2667,0.0,5,0.0,0.0,0.3333,0.5,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.6667,0.0,1.0,0.3333,1.0,59,C+,1,Medium
STU0962,0.7667,76.67,41.43,1.0,0.75,0.5,0.1333,0.0,2,0.0,0.0,0.6667,1.0,1.0,1.0,1.0,1.0,0.0,0.6667,1.0,0.6667,0.5,1.0,0.6667,1.0,82,A,1,Low
STU0963,0.4333,43.33,56.27,0.5,0.3333,0.5,0.3333,0.0,6,0.0,1.0,0.6667,0.5,1.0,0.0,0.0,1.0,1.0,0.6667,0.0,0.3333,0.5,0.5,0.0,0.0,51,C,1,Medium
STU0964,0.6333,63.33,42.57,0.7,0.6667,0.5,0.2333,0.0,3,0.0,1.0,0.3333,0.0,0.5,1.0,0.5,1.0,0.0,0.6667,1.0,0.6667,1.0,0.5,1.0,0.5,63,B-,1,Medium
STU0965,0.7333,73.33,41.8,1.0,0.75,0.375,0.2667,0.0,1,0.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.6667,1.0,0.6667,0.0,1.0,0.6667,1.0,68,B,1,Low
STU0966,0.5333,53.33,46.83,0.8,0.5,0.25,0.3,0.0,7,0.0,0.0,0.3333,0.0,1.0,1.0,0.0,1.0,1.0,0.3333,1.0,0.0,1.0,1.0,0.3333,1.0,58,C+,1,Medium
STU0967,0.6,60.0,41.07,0.6,0.5833,0.625,0.2,0.0,6,0.0,0.0,0.3333,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.3333,0.5,1.0,0.3333,0.0,56,C+,1,Medium
STU0968,0.7667,76.67,39.93,0.9,0.75,0.625,0.2,0.0,2,0.0,1.0,0.6667,1.0,0.5,1.0,1.0,1.0,1.0,0.6667,1.0,0.3333,0.0,1.0,1.0,1.0,82,A,1,Low
STU0969,0.6333,63.33,43.2,1.0,0.6667,0.125,0.3667,0.0,4,0.0,0.0,0.3333,0.5,1.0,1.0,1.0,1.0,0.0,0.3333,1.0,0.6667,0.5,1.0,0.6667,0.5,56,C+,1,Medium
STU0970,0.8333,83.33,44.1,0.9,0.9167,0.625,0.1333,0.0,0,0.5,1.0,0.6667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6667,0.5,1.0,0.6667,0.5,65,B,1,Low
STU0971,0.9,90.0,39.1,1.0,0.8333,0.875,0.1,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6667,1.0,84,A,1,Low
STU0972,0.6333,63.33,42.5,0.9,0.5,0.5,0.2333,0.0,3,0.0,1.0,0.6667,0.5,1.0,0.5,0.5,1.0,0.0,0.3333,1.0,0.3333,1.0,0.5,1.0,0.5,65,B,1,Low
STU0973,0.5667,56.67,46.73,0.9,0.5,0.25,0.3333,0.0,5,0.0,1.0,0.6667,0.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.6667,0.0,1.0,0.6667,1.0,55,C+,1,Medium
STU0974,0.5333,53.33,44.7,0.8,0.5,0.25,0.3333,0.0,5,0.0,0.0,0.6667,0.0,0.5,0.5,0.0,1.0,1.0,0.3333,1.0,0.3333,0.5,1.0,0.6667,1.0,46,C-,0,High
STU0975,0.3333,33.33,54.1,0.3,0.3333,0.375,0.3667,0.0,8,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,41,D+,0,High
STU0976,0.4667,46.67,57.37,0.5,0.5833,0.25,0.3333,0.0,8,0.0,0.0,0.6667,0.5,1.0,1.0,1.0,0.0,0.0,0.3333,0.0,0.6667,0.0,0.0,0.3333,0.5,31,E,0,High
STU0977,0.5333,53.33,48.47,0.8,0.25,0.625,0.2333,0.0,4,0.0,0.0,0.6667,1.0,0.5,0.5,0.0,1.0,1.0,0.6667,1.0,0.3333,0.0,0.5,0.6667,0.5,52,C,1,Medium
STU0978,0.8667,86.67,38.27,0.9,0.9167,0.75,0.0667,0.0,1,0.3333,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.3333,1.0,1.0,1.0,1.0,0.6667,1.0,70,B+,1,Low
STU0979,0.5667,56.67,43.27,0.7,0.5,0.5,0.2,0.0,4,0.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.3333,0.5,0.5,0.3333,1.0,55,C+,1,Medium
STU0980,0.8333,83.33,40.17,1.0,0.8333,0.625,0.1333,0.0,2,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6667,1.0,1.0,0.0,1.0,1.0,1.0,80,A,1,Low
STU0981,0.6,60.0,45.47,0.6,0.5,0.75,0.2333,0.0,3,0.0,1.0,0.6667,0.5,0.5,1.0,1.0,0.0,0.0,0.6667,1.0,0.6667,0.5,0.5,0.3333,0.5,64,B-,1,Medium
STU0982,0.5,50.0,51.37,0.9,0.4167,0.125,0.4667,0.0,5,0.0,1.0,0.6667,0.0,1.0,0.5,0.5,1.0,1.0,0.6667,1.0,0.3333,0.0,0.0,0.3333,0.5,51,C,1,Medium
STU0983,0.4667,46.67,52.83,0.7,0.1667,0.625,0.3333,0.0,6,0.0,1.0,0.3333,0.5,0.5,1.0,0.5,1.0,0.0,0.3333,1.0,0.3333,0.5,1.0,0.0,0.0,36,D,0,High
STU0984,0.5667,56.67,47.83,0.9,0.5,0.25,0.3333,0.0,5,0.0,0.0,0.3333,0.5,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.6667,0.0,1.0,0.6667,0.5,65,B,1,Low
STU0985,0.2667,26.67,61.93,0.5,0.1667,0.125,0.4,0.0,10,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,1.0,1.0,0.3333,0.0,0.0,0.0,0.5,0.6667,0.5,40,D+,0,High
STU0986,0.3,30.0,61.63,0.6,0.0833,0.25,0.5,0.0,10,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.3333,0.0,0.6667,0.0,0.5,0.3333,1.0,39,D,0,High
STU0987,0.4,40.0,45.9,0.5,0.3333,0.375,0.3,0.0,6,0.0,1.0,0.3333,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.6667,0.0,0.5,0.6667,0.0,39,D,0,High
STU0988,0.4667,46.67,52.8,0.7,0.5,0.125,0.3,0.0,8,0.0,1.0,0.3333,0.5,1.0,1.0,0.0,0.0,1.0,0.3333,1.0,0.3333,0.0,0.0,0.3333,1.0,56,C+,1,Medium
STU0989,0.6,60.0,39.2,0.6,0.6667,0.5,0.2,0.0,5,0.0,0.0,0.3333,0.0,1.0,1.0,0.5,1.0,0.0,0.6667,1.0,0.3333,1.0,0.5,0.6667,1.0,56,C+,1,Medium
STU0990,0.4333,43.33,50.27,0.4,0.4167,0.5,0.3667,0.0,6,0.0,0.0,0.3333,0.5,0.5,0.5,1.0,1.0,0.0,0.6667,1.0,0.6667,0.0,0.5,0.0,0.0,57,C+,1,Medium
STU0991,0.7333,73.33,41.63,1.0,0.6667,0.5,0.2333,0.0,2,0.3333,1.0,0.6667,0.5,1.0,1.0,1.0,1.0,1.0,0.3333,1.0,0.6667,1.0,1.0,0.3333,0.5,73,B+,1,Low
STU0992,0.5333,53.33,45.0,0.7,0.5833,0.25,0.2667,0.0,6,0.0,1.0,0.3333,0.0,0.0,1.0,0.5,1.0,1.0,0.6667,0.0,0.3333,1.0,0.5,0.3333,1.0,46,C-,0,High
STU0993,0.5333,53.33,44.07,0.6,0.5,0.5,0.2333,0.0,5,0.0,1.0,0.6667,0.5,0.0,0.5,0.5,1.0,0.0,0.3333,0.0,0.3333,0.5,1.0,0.6667,1.0,50,C,1,Medium
STU0994,0.2,20.0,60.93,0.2,0.25,0.125,0.4333,0.0,11,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.3333,0.0,43,D+,0,High
STU0995,0.7667,76.67,41.5,1.0,0.8333,0.375,0.2,0.0,2,0.0,0.0,0.6667,1.0,1.0,1.0,0.5,1.0,1.0,0.3333,1.0,0.6667,1.0,1.0,0.6667,1.0,77,A-,1,Low
STU0996,0.8333,83.33,40.1,1.0,0.9167,0.5,0.1333,0.0,2,0.0,0.0,0.6667,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.3333,1.0,1.0,1.0,1.0,89,A+,1,Low
STU0997,0.6,60.0,43.77,0.6,0.6667,0.5,0.2667,0.0,3,0.0,1.0,0.3333,1.0,0.5,1.0,0.0,1.0,1.0,0.6667,1.0,0.6667,0.5,0.5,0.0,1.0,71,B+,1,Low
STU0998,0.8333,83.33,39.03,0.9,0.8333,0.75,0.1667,0.0,2,0.3333,1.0,0.6667,1.0,1.0,1.0,1.0,1.0,1.0,0.3333,1.0,0.3333,1.0,1.0,1.0,1.0,87,A+,1,Low
STU0999,0.9333,93.33,44.27,1.0,1.0,0.75,0.0667,0.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6667,1.0,1.0,1.0,1.0,1.0,1.0,83,A,1,Low
STU1000,0.8667,86.67,39.43,0.9,0.9167,0.75,0.1,0.0,1,0.3333,1.0,0.3333,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,84,A,1,Low
STU1001,0.9333,93.33,38.5,1.0,1.0,0.75,0.0667,0.0,0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82,A,1,Low
STU1002,0.8333,83.33,40.27,1.0,0.9167,0.5,0.1667,0.0,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6667,0.5,1.0,0.3333,1.0,87,A+,1,Low
STU1003,0.7,70.0,40.03,0.6,0.75,0.75,0.1333,0.0,2,0.0,1.0,1.0,0.5,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.6667,0.5,0.5,0.6667,1.0,69,B,1,Low
STU1004,0.8333,83.33,41.0,1.0,0.9167,0.5,0.1333,0.0,1,0.0,1.0,0.6667,1.0,1.0,1.0,0.5,1.0,0.0,0.6667,1.0,0.6667,1.0,1.0,1.0,1.0,75,A-,1,Low
STU1005,0.5667,56.67,46.37,0.7,0.5833,0.375,0.3,0.0,6,0.0,0.0,0.6667,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.6667,0.5,1.0,0.3333,0.5,59,C+,1,Medium
STU1006,0.5333,53.33,45.37,0.8,0.4167,0.375,0.3667,0.0,5,0.0,0.0,0.6667,0.0,1.0,1.0,0.5,1.0,0.0,0.6667,1.0,0.6667,0.0,0.5,0.3333,0.5,57,C+,1,Medium
STU1007,0.9667,96.67,39.73,1.0,1.0,0.875,0.0333,0.0,0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,75,A-,1,Low
STU1008,0.3667,36.67,54.37,0.7,0.1667,0.25,0.4,0.0,9,0.0,1.0,0.3333,0.0,0.5,0.5,0.5,0.0,0.0,0.3333,0.0,0.3333,0.0,0.0,1.0,0.5,46,C-,0,High
STU1009,0.6667,66.67,44.03,0.7,0.6667,0.625,0.2,0.0,3,0.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.3333,0.0,1.0,0.5,0.5,0.6667,1.0,57,C+,1,Medium
STU1010,0.6333,63.33,46.73,0.7,0.8333,0.25,0.2667,0.0,4,0.0,0.0,0.6667,1.0,1.0,1.0,0.5,1.0,1.0,0.3333,1.0,0.3333,1.0,1.0,0.0,0.5,42,D+,0,High
STU1011,0.5333,53.33,51.17,0.6,0.6667,0.25,0.3333,0.0,3,0.0,0.0,0.6667,0.5,0.5,1.0,0.5,1.0,1.0,0.6667,1.0,0.3333,0.5,0.5,0.0,0.5,57,C+,1,Medium
STU1012,0.6,60.0,46.4,0.6,0.5833,0.625,0.2,0.0,6,0.0,0.0,0.3333,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3333,0.5,0.0,0.6667,0.5,56,C+,1,Medium
STU1013,0.9,90.0,39.73,0.9,1.0,0.75,0.0667,0.0,0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6667,0.5,0.5,1.0,1.0,94,A+,1,Low
STU1014,0.8,80.0,37.67,0.9,0.9167,0.5,0.1333,0.0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.3333,1.0,0.6667,1.0,1.0,1.0,0.5,84,A,1,Low
STU1015,0.5,50.0,47.17,0.7,0.5,0.25,0.3667,0.0,5,0.0,0.0,0.6667,0.5,0.5,0.5,0.5,1.0,0.0,0.3333,1.0,0.6667,0.5,1.0,0.3333,0.0,53,C,1,Medium
STU1016,0.3,30.0,70.07,0.6,0.25,0.0,0.3667,0.0,9,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.3333,1.0,44,D+,0,High
STU1017,0.8333,83.33,36.57,1.0,0.9167,0.5,0.1667,0.0,1,0.3333,1.0,0.3333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6667,0.5,1.0,0.6667,1.0,86,A+,1,Low
STU1018,0.3,30.0,57.23,0.5,0.0833,0.375,0.4,0.0,10,0.0,0.0,0.6667,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.5,40,D+,0,High
STU1019,0.5,50.0,57.1,0.7,0.5833,0.125,0.3667,0.0,7,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.6667,1.0,0.3333,0.5,1.0,0.3333,1.0,46,C-,0,High
STU1020,0.6667,66.67,43.5,0.9,0.5833,0.5,0.2333,0.0,2,0.3333,1.0,0.6667,0.5,1.0,0.5,1.0,1.0,1.0,0.6667,1.0,0.3333,1.0,0.5,0.3333,0.5,64,B-,1,Medium
STU1021,0.5667,56.67,44.93,0.6,0.5833,0.5,0.2333,0.0,6,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.3333,0.0,0.6667,1.0,0.0,0.6667,1.0,58,C+,1,Medium
STU1022,0.8,80.0,42.83,1.0,0.9167,0.375,0.2,0.0,2,0.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.6667,1.0,1.0,1.0,1.0,0.3333,1.0,75,A-,1,Low
STU1023,0.8,80.0,42.27,0.9,0.8333,0.625,0.1667,0.0,0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.6667,1.0,0.6667,0.5,1.0,0.6667,1.0,89,A+,1,Low
STU1024,0.7333,73.33,43.93,0.9,0.75,0.5,0.2333,0.0,1,0.3333,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.3333,1.0,0.6667,0.5,1.0,0.6667,1.0,83,A,1,Low
STU1025,0.2,20.0,66.23,0.1,0.4167,0.0,0.4667,0.0,11,0.0,0.0,0.3333,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3333,0.5,42,D+,0,High
STU1026,0.5333,53.33,50.8,0.8,0.5,0.25,0.2667,0.0,5,0.0,1.0,0.6667,0.0,1.0,0.5,0.5,1.0,0.0,0.3333,0.0,0.3333,0.5,0.5,0.6667,1.0,48,C-,0,High
STU1027,0.8333,83.33,38.9,1.0,0.75,0.75,0.1667,0.0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6667,1.0,1.0,0.5,1.0,1.0,0.5,77,A-,1,Low
STU1028,0.5333,53.33,44.23,0.9,0.4167,0.25,0.4,0.0,4,0.0,0.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.6667,1.0,0.6667,0.0,0.5,0.3333,0.5,50,C,1,Medium
STU1029,0.5,50.0,42.17,0.8,0.5,0.125,0.3,0.0,5,0.0,0.0,0.3333,0.5,1.0,0.5,0.5,1.0,0.0,0.3333,1.0,0.6667,0.5,0.5,0.3333,0.5,45,C-,0,High
STU1030,0.2667,26.67,62.87,0.5,0.1667,0.125,0.4,0.0,11,0.0,0.0,0.3333,0.0,0.5,0.0,0.0,1.0,0.0,0.3333,0.0,0.0,0.0,0.5,0.3333,1.0,47,C-,0,High
STU1031,0.2667,26.67,58.0,0.3,0.25,0.25,0.4,0.0,11,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.6667,0.0,0.6667,0.0,0.0,0.3333,0.0,39,D,0,High
STU1032,0.6,60.0,51.13,0.9,0.5833,0.25,0.3667,0.0,4,0.0,0.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.3333,1.0,0.3333,0.5,0.5,0.6667,1.0,69,B,1,Low
STU1033,0.2333,23.33,72.93,0.5,0.0833,0.125,0.4,0.0,11,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3333,1.0,0.3333,0.0,0.0,0.3333,0.5,37,D,0,High
STU1034,0.4667,46.67,43.9,0.6,0.5833,0.125,0.3667,0.0,5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.3333,1.0,0.3333,0.5,0.5,0.6667,1.0,45,C-,0,High
STU1035,0.8333,83.33,39.93,1.0,0.75,0.75,0.1333,0.0,2,0.0,0.0,0.3333,1.0,1.0,1.0,0.5,1.0,1.0,0.6667,1.0,1.0,1.0,1.0,1.0,1.0,68,B,1,Low
STU1036,0.6333,63.33,46.4,0.9,0.5833,0.375,0.2667,0.0,6,0.0,0.0,0.6667,1.0,1.0,1.0,0.0,1.0,0.0,0.3333,1.0,0.3333,1.0,1.0,1.0,0.0,70,B+,1,Low
STU1037,0.7333,73.33,43.17,0.8,0.8333,0.5,0.1667,0.0,2,0.0,1.0,0.6667,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,66,B,1,Low
STU1038,0.3667,36.67,49.97,0.6,0.25,0.25,0.3333,0.0,8,0.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.3333,0.0,0.5,0.6667,0.5,65,B,1,Low
STU1039,0.6,60.0,40.27,0.8,0.5,0.5,0.2667,0.0,4,0.0,1.0,0.3333,1.0,0.5,0.5,0.5,1.0,0.0,0.3333,1.0,1.0,0.5,1.0,0.3333,0.5,62,B-,1,Medium
STU1040,0.7,70.0,46.13,1.0,0.75,0.25,0.2667,0.0,1,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.6667,1.0,0.6667,0.5,0.5,1.0,1.0,63,B-,1,Medium
STU1041,1.0,100.0,36.73,1.0,1.0,1.0,0.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87,A+,1,Low
STU1042,0.7,70.0,47.1,1.0,0.6667,0.375,0.2333,0.0,3,0.0,0.0,0.3333,0.5,1.0,1.0,1.0,1.0,1.0,0.6667,1.0,0.3333,0.5,1.0,0.6667,1.0,62,B-,1,Medium
STU1043,0.8333,83.33,41.03,1.0,0.8333,0.625,0.1667,0.0,1,0.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,83,A,1,Low
STU1044,0.5333,53.33,47.4,0.7,0.5,0.375,0.3333,0.0,5,0.0,1.0,0.3333,0.5,1.0,0.5,0.5,1.0,0.0,0.6667,0.0,0.6667,0.0,1.0,0.0,1.0,54,C,1,Medium
STU1045,0.8,80.0,36.93,1.0,0.75,0.625,0.1667,0.0,0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.6667,1.0,1.0,0.5,1.0,0.6667,0.5,71,B+,1,Low
STU1046,0.7333,73.33,44.5,0.9,0.5833,0.75,0.2,0.0,3,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.6667,0.0,0.5,1.0,1.0,72,B+,1,Low
STU1047,0.8,80.0,41.3,1.0,0.75,0.625,0.2,0.0,2,0.0,0.0,0.3333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,85,A+,1,Low
STU1048,0.6333,63.33,38.63,0.8,0.75,0.25,0.2667,0.0,4,0.0,0.0,0.6667,0.5,0.5,0.0,0.0,0.0,1.0,0.6667,1.0,0.6667,1.0,1.0,1.0,1.0,67,B,1,Low
STU1049,0.3667,36.67,59.9,0.4,0.5833,0.0,0.3333,0.0,9,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.3333,0.0,0.0,0.0,0.5,0.3333,1.0,43,D+,0,High
STU1050,0.5667,56.67,45.93,0.7,0.4167,0.625,0.2667,0.0,4,0.0,0.0,0.3333,1.0,0.5,0.5,0.5,0.0,1.0,0.6667,1.0,0.6667,0.5,1.0,0.3333,0.5,77,A-,1,Low
STU1051,0.6333,63.33,42.07,0.8,0.6667,0.375,0.2667,0.0,2,0.0,1.0,0.6667,0.5,1.0,0.5,1.0,1.0,1.0,0.3333,1.0,0.0,0.5,0.5,1.0,0.5,51,C,1,Medium
STU1052,0.2667,26.67,66.93,0.4,0.3333,0.0,0.4,0.0,10,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.3333,0.5,35,D,0,High
STU1053,0.1667,16.67,73.23,0.4,0.0833,0.0,0.4333,0.0,12,0.0,0.0,0.3333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,31,E,0,High
STU1054,0.8,80.0,45.37,1.0,0.75,0.625,0.1333,0.0,3,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,79,A-,1,Low
STU1055,0.6667,66.67,41.63,0.7,0.8333,0.375,0.2,0.0,3,0.0,0.0,0.6667,0.5,0.5,1.0,0.5,1.0,1.0,0.3333,1.0,0.6667,1.0,0.0,1.0,1.0,57,C+,1,Medium
STU1056,0.2,20.0,74.43,0.2,0.3333,0.0,0.4667,0.0,10,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6667,0.5,0.5,0.0,0.5,40,D+,0,High
STU1057,0.3,30.0,73.53,0.5,0.3333,0.0,0.4,0.0,8,0.0,0.0,0.3333,0.5,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.6667,0.0,0.5,0.0,0.0,47,C-,0,High
STU1058,0.4333,43.33,45.5,0.6,0.5,0.125,0.3667,0.0,6,0.0,0.0,0.3333,0.0,0.0,0.5,0.0,1.0,1.0,0.3333,1.0,0.6667,0.5,0.5,0.6667,0.5,38,D,0,High
STU1059,0.6,60.0,46.4,0.9,0.5,0.375,0.2667,0.0,4,0.0,0.0,0.6667,1.0,1.0,1.0,0.5,1.0,1.0,0.3333,1.0,0.3333,0.0,0.5,0.6667,0.5,58,C+,1,Medium
STU1060,0.9333,93.33,41.37,1.0,0.9167,0.875,0.0667,0.0,0,0.5,1.0,0.6667,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78,A-,1,Low
STU1061,0.9667,96.67,40.57,1.0,1.0,0.875,0.0333,0.0,0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,91,A+,1,Low
STU1062,0.5667,56.67,42.2,0.9,0.3333,0.5,0.3333,0.0,4,0.0,1.0,0.6667,1.0,0.5,0.0,0.5,1.0,0.0,0.3333,1.0,0.6667,0.0,1.0,0.6667,0.5,52,C,1,Medium
STU1063,0.5667,56.67,48.13,0.7,0.5,0.5,0.2333,0.0,5,0.0,1.0,0.6667,0.5,0.5,1.0,0.0,0.0,0.0,0.3333,1.0,1.0,0.5,1.0,0.3333,0.5,72,B+,1,Low
STU1064,0.5667,56.67,45.73,0.6,0.75,0.25,0.3,0.0,5,0.0,1.0,0.3333,0.5,1.0,0.5,0.0,0.0,0.0,0.6667,1.0,1.0,0.5,0.5,0.3333,1.0,50,C,1,Medium
STU1065,0.7667,76.67,43.17,1.0,0.8333,0.375,0.2333,0.0,1,0.0,0.0,0.6667,0.5,1.0,1.0,1.0,1.0,1.0,0.6667,1.0,0.6667,0.5,1.0,0.6667,1.0,65,B,1,Low
STU1066,0.4,40.0,55.37,0.8,0.25,0.125,0.4,0.0,6,0.0,0.0,0.3333,0.5,0.5,0.5,0.5,1.0,0.0,0.6667,1.0,0.0,0.0,0.5,0.3333,0.5,44,D+,0,High
STU1067,0.5667,56.67,46.97,0.7,0.6667,0.25,0.2667,0.0,5,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.3333,1.0,1.0,0.0,1.0,0.3333,1.0,55,C+,1,Medium
